IID	value
id_77_54	-4.72069619488488
id_15_54	-0.509697110386194
id_16_54	0.0135510333783533
id_28_54	-6.29044062617852
id_38_54	-5.59729344561857
id_48_54	-5.76719248241397
id_58_54	0.301233105830134
id_68_54	-2.41923961527063
id_78_54	-6.5781226986303
id_17_54	-3.80553397639052
id_18_54	-3.11238679583058
id_29_54	0.0135510333783533
id_39_54	-4.83847923054126
id_49_54	-1.25496029208515
id_59_54	-3.40006886828236
id_69_54	-0.797379182837975
id_79_54	-0.84949518397699
id_19_54	-3.40006886828236
id_20_54	0.994380286390079
id_30_54	-0.679596147181592
id_40_54	-3.40006886828236
id_50_54	-0.679596147181592
id_60_54	2.78613975561813
id_70_54	0.353349106969149
id_80_54	3.59706997183446
id_1_55	1.56974443129364
id_2_55	-4.95626226619764
id_21_55	-5.07404530185403
id_31_55	-5.88497551807036
id_41_55	-2.30145657961425
id_51_55	-1.49052636339792
id_61_55	-0.797379182837975
id_71_55	-8.25209913220197
id_3_55	-0.222015037934413
id_4_55	2.49845768316635
id_22_55	0.876597250733696
id_32_55	1.39984539449824
id_42_55	-0.561813111525209
id_52_55	-0.627480146042577
id_62_55	0.419016141486517
id_72_55	1.63541146581101
id_5_55	-1.4384103622589
id_6_55	0.353349106969149
id_23_55	0.183450070173751
id_33_55	-2.01377450716247
id_43_55	-0.509697110386194
id_53_55	-0.509697110386194
id_63_55	-1.20284429094614
id_73_55	0.994380286390079
id_7_55	-3.80553397639052
id_8_55	0.419016141486517
id_24_55	-0.679596147181592
id_34_55	-4.61646419260685
id_44_55	-1.08506125528976
id_54_55	-0.561813111525209
id_64_55	-1.37274332774154
id_74_55	1.80531050260641
id_9_55	1.51762843015463
id_10_55	-2.01377450716247
id_25_55	-0.274131039073428
id_35_55	0.824481249594681
id_45_55	-0.391914074729811
id_55_55	-0.561813111525209
id_65_55	3.30938789938268
id_75_55	-2.18367354395786
id_11_55	0.131334069034736
id_12_55	3.83263604314723
id_26_55	-2.99460376017419
id_36_55	-4.0932160488423
id_46_55	-2.64125465320504
id_56_55	0.183450070173751
id_66_55	-2.87682072451781
id_76_55	-3.68775094073414
id_13_55	-3.40006886828236
id_14_55	-2.53702265092701
id_27_55	-1.89599147150608
id_37_55	-1.32062732660252
id_47_55	-0.915162218494358
id_57_55	-3.80553397639052
id_67_55	-1.32062732660252
id_77_55	-0.627480146042577
id_15_55	-0.797379182837975
id_16_55	3.30938789938268
id_28_55	1.04649628752909
id_38_55	3.30938789938268
id_48_55	0.994380286390079
id_58_55	-1.08506125528976
id_68_55	-2.30145657961425
id_78_55	2.38067464750997
id_17_55	1.11216332204646
id_18_55	0.824481249594681
id_29_55	4.12031811559901
id_39_55	-1.49052636339792
id_49_55	0.942264285251064
id_59_55	-0.156348003417045
id_69_55	1.92309353826279
id_79_55	-1.37274332774154
id_19_55	-0.509697110386194
id_20_55	-1.7782084358497
id_30_55	-1.89599147150608
id_40_55	-0.679596147181592
id_50_55	-0.561813111525209
id_60_55	-3.11238679583058
id_70_55	2.38067464750997
id_80_55	-0.679596147181592
id_1_56	3.1916048637263
id_2_56	3.1916048637263
id_21_56	1.16427932318548
id_31_56	3.07382182806991
id_41_56	-0.339798073590796
id_51_56	-0.156348003417045
id_61_56	0.588915178281915
id_71_56	-3.28228583262597
id_3_56	-2.75903768886143
id_4_56	1.34772939335923
id_22_56	-0.156348003417045
id_32_56	-1.08506125528976
id_42_56	2.44634168202734
id_52_56	2.04087657391917
id_62_56	2.90392279127452
id_72_56	2.21077561071457
id_5_56	1.92309353826279
id_6_56	-1.13717725642877
id_23_56	-1.25496029208515
id_33_56	-3.97543301318592
id_43_56	-4.14533204998132
id_53_56	0.249117104691119
id_63_56	0.131334069034736
id_73_56	-6.9179207722211
id_7_56	-1.89599147150608
id_8_56	-7.15348684353386
id_24_56	-5.7015254478966
id_34_56	-0.731712148320607
id_44_56	-2.06589050830148
id_54_56	-3.11238679583058
id_64_56	-2.58913865206603
id_74_56	-2.64125465320504
id_9_56	-0.391914074729811
id_10_56	-1.37274332774154
id_25_56	-2.1180065094405
id_35_56	-0.274131039073428
id_45_56	-5.19182833751041
id_55_56	0.942264285251064
id_65_56	-0.274131039073428
id_75_56	-2.87682072451781
id_11_56	0.824481249594681
id_12_56	0.183450070173751
id_26_56	-3.85764997752954
id_36_56	2.09299257505819
id_46_56	-3.68775094073414
id_56_56	1.80531050260641
id_66_56	-2.75903768886143
id_76_56	-2.18367354395786
id_13_56	-1.7782084358497
id_14_56	3.0217058269309
id_27_56	-0.679596147181592
id_37_56	-1.7782084358497
id_47_56	-1.42485932888055
id_57_56	1.39984539449824
id_67_56	2.32855864637095
id_77_56	-0.156348003417045
id_15_56	2.90392279127452
id_16_56	1.11216332204646
id_28_56	-3.28228583262597
id_38_56	-1.13717725642877
id_48_56	0.0135510333783533
id_58_56	0.183450070173751
id_68_56	0.876597250733696
id_78_56	-2.47135561640965
id_17_56	2.21077561071457
id_18_56	1.68752746695002
id_29_56	0.942264285251064
id_39_56	0.706698213938298
id_49_56	2.61624071882274
id_59_56	0.131334069034736
id_69_56	5.10114736861073
id_79_56	-0.156348003417045
id_19_56	0.419016141486517
id_20_56	1.28206235884186
id_30_56	0.654582212799283
id_40_56	1.28206235884186
id_50_56	-0.274131039073428
id_60_56	4.00253507994262
id_70_56	-0.156348003417045
id_80_56	-2.06589050830148
id_1_57	3.95041907880361
id_2_57	7.41615498160334
id_21_57	1.80531050260641
id_31_57	2.61624071882274
id_41_57	1.75319450146739
id_51_57	4.00253507994262
id_61_57	3.83263604314723
id_71_57	1.39984539449824
id_3_57	-3.11238679583058
id_4_57	-3.28228583262597
id_22_57	-2.53702265092701
id_32_57	-2.82470472337879
id_42_57	-0.797379182837975
id_52_57	-6.46033966297392
id_62_57	-5.36172737430581
id_72_57	-5.07404530185403
id_5_57	-3.68775094073414
id_6_57	-1.7782084358497
id_23_57	0.588915178281915
id_33_57	-2.70692168772241
id_43_57	2.49845768316635
id_53_57	0.5367991771429
id_63_57	-1.25496029208515
id_73_57	2.49845768316635
id_7_57	0.131334069034736
id_8_57	-0.561813111525209
id_24_57	-2.87682072451781
id_34_57	-0.797379182837975
id_44_57	-1.89599147150608
id_54_57	-1.49052636339792
id_64_57	-1.6083093990543
id_74_57	-3.51785190393874
id_9_57	2.04087657391917
id_10_57	-1.08506125528976
id_25_57	-0.679596147181592
id_35_57	-2.70692168772241
id_45_57	0.131334069034736
id_55_57	3.0217058269309
id_65_57	0.0135510333783533
id_75_57	-1.6083093990543
id_11_57	-1.03294525415074
id_12_57	0.0656670345173682
id_26_57	-0.0521160011390149
id_36_57	0.353349106969149
id_46_57	0.706698213938298
id_56_57	-1.49052636339792
id_66_57	0.994380286390079
id_76_57	-3.97543301318592
id_13_57	-0.797379182837975
id_14_57	-2.87682072451781
id_27_57	-1.20284429094614
id_37_57	-4.0932160488423
id_47_57	-3.40006886828236
id_57_57	-4.78636322940225
id_67_57	-2.94248775903518
id_77_57	-3.11238679583058
id_15_57	-0.627480146042577
id_16_57	-0.10423200227803
id_28_57	-0.627480146042577
id_38_57	-1.72609243471069
id_48_57	0.183450070173751
id_58_57	-3.40006886828236
id_68_57	-0.509697110386194
id_78_57	-4.78636322940225
id_17_57	-0.509697110386194
id_18_57	0.588915178281915
id_29_57	-1.20284429094614
id_39_57	0.301233105830134
id_49_57	-1.49052636339792
id_59_57	0.0656670345173682
id_69_57	-4.78636322940225
id_79_57	-0.509697110386194
id_19_57	0.301233105830134
id_20_57	0.0656670345173682
id_30_57	0.994380286390079
id_40_57	-0.391914074729811
id_50_57	0.183450070173751
id_60_57	-1.4384103622589
id_70_57	0.183450070173751
id_80_57	0.353349106969149
id_1_58	-0.222015037934413
id_2_58	1.28206235884186
id_21_58	0.706698213938298
id_31_58	0.994380286390079
id_41_58	-2.58913865206603
id_51_58	0.588915178281915
id_61_58	-0.391914074729811
id_71_58	1.80531050260641
id_3_58	1.28206235884186
id_4_58	-2.06589050830148
id_22_58	0.419016141486517
id_32_58	1.11216332204646
id_42_58	-0.274131039073428
id_52_58	-2.99460376017419
id_62_58	-2.35357258075326
id_72_58	-1.25496029208515
id_5_58	-3.16450279696959
id_6_58	0.942264285251064
id_23_58	-1.08506125528976
id_33_58	-2.30145657961425
id_43_58	-1.54264236453693
id_53_58	2.8518067901355
id_63_58	-0.444030075868826
id_73_58	1.63541146581101
id_7_58	0.824481249594681
id_8_58	-2.18367354395786
id_24_58	-0.10423200227803
id_34_58	-0.10423200227803
id_44_58	0.183450070173751
id_54_58	-3.68775094073414
id_64_58	3.47928693617808
id_74_58	0.183450070173751
id_9_58	-2.99460376017419
id_10_58	-5.19182833751041
id_25_58	-0.509697110386194
id_35_58	-4.78636322940225
id_45_58	0.301233105830134
id_55_58	-4.02754901432493
id_65_58	-3.68775094073414
id_75_58	-2.47135561640965
id_11_58	-2.52347161754866
id_12_58	-3.85764997752954
id_26_58	2.32855864637095
id_36_58	-1.13717725642877
id_46_58	0.942264285251064
id_56_58	-2.52347161754866
id_66_58	0.131334069034736
id_76_58	-0.391914074729811
id_13_58	-3.40006886828236
id_14_58	-2.01377450716247
id_27_58	2.21077561071457
id_37_58	1.22994635770285
id_47_58	1.04649628752909
id_57_58	-1.25496029208515
id_67_58	2.09299257505819
id_77_58	3.13948886258728
id_15_58	-0.222015037934413
id_16_58	1.68752746695002
id_28_58	-1.7782084358497
id_38_58	-3.40006886828236
id_48_58	-1.20284429094614
id_58_58	-1.08506125528976
id_68_58	1.85742650374542
id_78_58	-1.20284429094614
id_17_58	-1.49052636339792
id_18_58	-2.58913865206603
id_29_58	1.11216332204646
id_39_58	2.09299257505819
id_49_58	2.49845768316635
id_59_58	-2.87682072451781
id_69_58	-0.156348003417045
id_79_58	1.92309353826279
id_19_58	-0.731712148320607
id_20_58	1.11216332204646
id_30_58	0.366900140347502
id_40_58	1.80531050260641
id_50_58	1.11216332204646
id_60_58	0.419016141486517
id_70_58	4.52578322370717
id_80_58	0.0135510333783533
id_1_59	0.484683176003885
id_2_59	0.131334069034736
id_21_59	0.824481249594681
id_31_59	3.83263604314723
id_41_59	2.61624071882274
id_51_59	-0.679596147181592
id_61_59	-1.7782084358497
id_71_59	-1.32062732660252
id_3_59	5.10114736861073
id_4_59	1.80531050260641
id_22_59	1.80531050260641
id_32_59	1.80531050260641
id_42_59	0.824481249594681
id_52_59	2.49845768316635
id_62_59	4.00253507994262
id_72_59	0.301233105830134
id_5_59	-2.99460376017419
id_6_59	-7.10137084239485
id_23_59	-3.68775094073414
id_33_59	-5.47951040996219
id_43_59	-6.86580477108208
id_53_59	-5.59729344561857
id_63_59	-2.01377450716247
id_73_59	-2.99460376017419
id_7_59	3.71485300749084
id_8_59	0.824481249594681
id_24_59	2.90392279127452
id_34_59	3.95041907880361
id_44_59	-0.10423200227803
id_54_59	1.51762843015463
id_64_59	1.80531050260641
id_74_59	1.51762843015463
id_9_59	2.32855864637095
id_10_59	-1.89599147150608
id_25_59	0.824481249594681
id_35_59	0.942264285251064
id_45_59	-1.20284429094614
id_55_59	-0.561813111525209
id_65_59	0.588915178281915
id_75_59	-1.89599147150608
id_11_59	0.876597250733696
id_12_59	-0.509697110386194
id_26_59	-2.41923961527063
id_36_59	0.588915178281915
id_46_59	-1.37274332774154
id_56_59	-0.222015037934413
id_66_59	0.588915178281915
id_76_59	-1.49052636339792
id_13_59	-4.38089812129408
id_14_59	-0.391914074729811
id_27_59	-4.95626226619764
id_37_59	-6.86580477108208
id_47_59	-3.33440183376499
id_57_59	-1.20284429094614
id_67_59	0.0135510333783533
id_77_59	-2.06589050830148
id_15_59	-1.08506125528976
id_16_59	-3.85764997752954
id_28_59	-4.0932160488423
id_38_59	-0.679596147181592
id_48_59	-0.797379182837975
id_58_59	-1.08506125528976
id_68_59	-1.84387547036707
id_78_59	-1.20284429094614
id_17_59	-5.07404530185403
id_18_59	-5.59729344561857
id_29_59	-0.391914074729811
id_39_59	-1.25496029208515
id_49_59	-1.4384103622589
id_59_59	-3.68775094073414
id_69_59	-2.82470472337879
id_79_59	0.588915178281915
id_19_59	2.09299257505819
id_20_59	3.07382182806991
id_30_59	0.183450070173751
id_40_59	2.95603879241353
id_50_59	1.28206235884186
id_60_59	1.28206235884186
id_70_59	0.0656670345173682
id_80_59	-2.58913865206603
id_1_60	0.5367991771429
id_2_60	-2.64125465320504
id_21_60	0.249117104691119
id_31_60	-3.33440183376499
id_41_60	-0.0385649677606616
id_51_60	-3.33440183376499
id_61_60	0.301233105830134
id_71_60	-1.25496029208515
id_3_60	1.39984539449824
id_4_60	2.49845768316635
id_22_60	-2.18367354395786
id_32_60	-3.04671976131321
id_42_60	-1.66042540019332
id_52_60	-0.509697110386194
id_62_60	0.131334069034736
id_72_60	-2.87682072451781
id_5_60	-6.63023869976932
id_6_60	-4.02754901432493
id_23_60	-5.24394433864943
id_33_60	-4.6029131592285
id_43_60	-2.30145657961425
id_53_60	-5.12616130299304
id_63_60	-2.35357258075326
id_73_60	-0.391914074729811
id_7_60	0.301233105830134
id_8_60	0.588915178281915
id_24_60	-0.509697110386194
id_34_60	-0.509697110386194
id_44_60	-4.49868115695047
id_54_60	0.0135510333783533
id_64_60	-3.56996790507775
id_74_60	-3.28228583262597
id_9_60	-6.5781226986303
id_10_60	-3.68775094073414
id_25_60	-5.24394433864943
id_35_60	-6.98358780673846
id_45_60	-2.47135561640965
id_55_60	-3.97543301318592
id_65_60	-2.30145657961425
id_75_60	0.706698213938298
id_11_60	0.419016141486517
id_12_60	-0.391914074729811
id_26_60	0.994380286390079
id_36_60	0.419016141486517
id_46_60	-1.20284429094614
id_56_60	1.68752746695002
id_66_60	0.0135510333783533
id_76_60	-0.10423200227803
id_13_60	0.301233105830134
id_14_60	-1.66042540019332
id_27_60	-0.731712148320607
id_37_60	-2.18367354395786
id_47_60	-0.967278219633373
id_57_60	2.04087657391917
id_67_60	3.54495397069545
id_77_60	-2.64125465320504
id_15_60	-2.82470472337879
id_16_60	-0.915162218494358
id_28_60	3.88475204428624
id_38_60	-0.339798073590796
id_48_60	-1.32062732660252
id_58_60	0.301233105830134
id_68_60	0.301233105830134
id_78_60	2.09299257505819
id_17_60	-0.967278219633373
id_18_60	-1.25496029208515
id_29_60	-2.58913865206603
id_39_60	-5.88497551807036
id_49_60	-0.326247040212443
id_59_60	-3.68775094073414
id_69_60	-1.13717725642877
id_79_60	-1.7782084358497
id_19_60	1.39984539449824
id_20_60	2.09299257505819
id_30_60	1.9752095394018
id_40_60	-0.627480146042577
id_50_60	3.59706997183446
id_60_60	0.706698213938298
id_70_60	-0.10423200227803
id_80_60	2.66835671996175
id_1_61	0.301233105830134
id_2_61	-3.16450279696959
id_21_61	-3.16450279696959
id_31_61	-3.04671976131321
id_41_61	-2.06589050830148
id_51_61	-2.35357258075326
id_61_61	-0.797379182837975
id_71_61	-4.83847923054126
id_3_61	-3.68775094073414
id_4_61	-2.01377450716247
id_22_61	-1.89599147150608
id_32_61	-1.89599147150608
id_42_61	-4.61646419260685
id_52_61	-1.49052636339792
id_62_61	-2.53702265092701
id_72_61	0.183450070173751
id_5_61	-1.32062732660252
id_6_61	-2.75903768886143
id_23_61	-0.222015037934413
id_33_61	-1.6083093990543
id_43_61	3.1916048637263
id_53_61	-3.45218486942137
id_63_61	-0.391914074729811
id_73_61	-0.561813111525209
id_7_61	-4.90414626505863
id_8_61	-0.915162218494358
id_24_61	-2.01377450716247
id_34_61	-3.23016983148696
id_44_61	-0.797379182837975
id_54_61	1.9752095394018
id_64_61	0.706698213938298
id_74_61	3.36150390052169
id_9_61	0.706698213938298
id_10_61	1.85742650374542
id_25_61	-0.391914074729811
id_35_61	-0.391914074729811
id_45_61	-0.797379182837975
id_55_61	0.471132142625532
id_65_61	1.28206235884186
id_75_61	-1.72609243471069
id_11_61	-3.40006886828236
id_12_61	3.88475204428624
id_26_61	-1.32062732660252
id_36_61	-2.30145657961425
id_46_61	-1.20284429094614
id_56_61	2.38067464750997
id_66_61	2.09299257505819
id_76_61	6.08197662162246
id_13_61	0.706698213938298
id_14_61	-1.03294525415074
id_27_61	1.28206235884186
id_37_61	-0.10423200227803
id_47_61	-0.915162218494358
id_57_61	-3.68775094073414
id_67_61	-0.627480146042577
id_77_61	-2.41923961527063
id_15_61	-4.0932160488423
id_16_61	-0.10423200227803
id_28_61	-2.99460376017419
id_38_61	-1.89599147150608
id_48_61	-3.16450279696959
id_58_61	-1.4384103622589
id_68_61	-1.03294525415074
id_78_61	0.183450070173751
id_17_61	-5.29606033978844
id_18_61	-0.901611185116004
id_29_61	-3.45218486942137
id_39_61	-2.52347161754866
id_49_61	-3.21661879810861
id_59_61	-4.02754901432493
id_69_61	-5.93709151920937
id_79_61	-1.66042540019332
id_19_61	-5.47951040996219
id_20_61	-3.23016983148696
id_30_61	2.78613975561813
id_40_61	-1.37274332774154
id_50_61	0.301233105830134
id_60_61	-1.89599147150608
id_70_61	-2.58913865206603
id_80_61	2.21077561071457
id_1_62	-0.0385649677606616
id_2_62	-3.33440183376499
id_21_62	-2.87682072451781
id_31_62	-2.87682072451781
id_41_62	1.63541146581101
id_51_62	-1.54264236453693
id_61_62	-0.156348003417045
id_71_62	-3.45218486942137
id_3_62	0.706698213938298
id_4_62	-5.24394433864943
id_22_62	1.56974443129364
id_32_62	-1.6083093990543
id_42_62	-3.80553397639052
id_52_62	-3.73986694187315
id_62_62	-5.81930848355299
id_72_62	-8.65756424031014
id_5_62	3.83263604314723
id_6_62	0.471132142625532
id_23_62	0.994380286390079
id_33_62	3.59706997183446
id_43_62	1.68752746695002
id_53_62	-2.58913865206603
id_63_62	2.09299257505819
id_73_62	-0.915162218494358
id_7_62	2.26289161185359
id_8_62	5.10114736861073
id_24_62	1.28206235884186
id_34_62	4.00253507994262
id_44_62	2.61624071882274
id_54_62	0.588915178281915
id_64_62	4.69568226050257
id_74_62	4.12031811559901
id_9_62	0.301233105830134
id_10_62	1.39984539449824
id_25_62	0.706698213938298
id_35_62	0.588915178281915
id_45_62	1.68752746695002
id_55_62	1.80531050260641
id_65_62	1.11216332204646
id_75_62	1.63541146581101
id_11_62	4.12031811559901
id_12_62	4.35588418691177
id_26_62	2.61624071882274
id_36_62	1.63541146581101
id_46_62	2.73402375447912
id_56_62	-0.679596147181592
id_66_62	0.588915178281915
id_76_62	0.301233105830134
id_13_62	-2.75903768886143
id_14_62	-1.25496029208515
id_27_62	-2.18367354395786
id_37_62	-0.84949518397699
id_47_62	-3.04671976131321
id_57_62	-0.444030075868826
id_67_62	-1.37274332774154
id_77_62	3.42717093503906
id_15_62	0.301233105830134
id_16_62	1.75319450146739
id_28_62	0.994380286390079
id_38_62	3.54495397069545
id_48_62	0.183450070173751
id_58_62	3.0217058269309
id_68_62	0.588915178281915
id_78_62	4.40800018805079
id_17_62	-5.47951040996219
id_18_62	0.588915178281915
id_29_62	-0.391914074729811
id_39_62	-1.4384103622589
id_49_62	-0.222015037934413
id_59_62	-3.56996790507775
id_69_62	-1.6083093990543
id_79_62	-1.20284429094614
id_19_62	1.11216332204646
id_20_62	-1.54264236453693
id_30_62	-2.47135561640965
id_40_62	-0.509697110386194
id_50_62	-0.444030075868826
id_60_62	-4.14533204998132
id_70_62	-0.561813111525209
id_80_62	-5.24394433864943
id_1_63	-1.72609243471069
id_2_63	1.16427932318548
id_21_63	-0.222015037934413
id_31_63	0.353349106969149
id_41_63	0.588915178281915
id_51_63	0.876597250733696
id_61_63	1.39984539449824
id_71_63	3.1916048637263
id_3_63	-0.0385649677606616
id_4_63	-0.0385649677606616
id_22_63	1.16427932318548
id_32_63	0.0135510333783533
id_42_63	-2.75903768886143
id_52_63	0.249117104691119
id_62_63	-5.64940944675759
id_72_63	-3.28228583262597
id_5_63	-3.45218486942137
id_6_63	-4.0932160488423
id_23_63	-1.89599147150608
id_33_63	-3.97543301318592
id_43_63	-0.509697110386194
id_53_63	-5.64940944675759
id_63_63	-1.20284429094614
id_73_63	-2.13155754281885
id_7_63	-2.47135561640965
id_8_63	1.51762843015463
id_24_63	-0.391914074729811
id_34_63	0.0135510333783533
id_44_63	1.22994635770285
id_54_63	2.04087657391917
id_64_63	0.654582212799283
id_74_63	3.1916048637263
id_9_63	-1.6083093990543
id_10_63	1.39984539449824
id_25_63	-4.0932160488423
id_35_63	-0.509697110386194
id_45_63	-0.274131039073428
id_55_63	1.28206235884186
id_65_63	0.0656670345173682
id_75_63	1.11216332204646
id_11_63	-2.23578954509688
id_12_63	-2.18367354395786
id_26_63	3.71485300749084
id_36_63	0.994380286390079
id_46_63	-3.28228583262597
id_56_63	-2.64125465320504
id_66_63	-3.33440183376499
id_76_63	-0.222015037934413
id_13_63	-0.84949518397699
id_14_63	-1.54264236453693
id_27_63	1.22994635770285
id_37_63	-1.08506125528976
id_47_63	0.824481249594681
id_57_63	-2.35357258075326
id_67_63	-2.92893672565682
id_77_63	-2.06589050830148
id_15_63	0.0135510333783533
id_16_63	-1.49052636339792
id_28_63	-1.08506125528976
id_38_63	1.11216332204646
id_48_63	-2.41923961527063
id_58_63	-0.679596147181592
id_68_63	0.471132142625532
id_78_63	0.876597250733696
id_17_63	-2.47135561640965
id_18_63	-1.13717725642877
id_29_63	-0.84949518397699
id_39_63	-1.66042540019332
id_49_63	-2.75903768886143
id_59_63	-0.156348003417045
id_69_63	-0.156348003417045
id_79_63	2.44634168202734
id_19_63	-2.70692168772241
id_20_63	-0.326247040212443
id_30_63	-0.679596147181592
id_40_63	-2.06589050830148
id_50_63	0.654582212799283
id_60_63	1.63541146581101
id_70_63	-2.87682072451781
id_80_63	3.54495397069545
id_1_64	0.942264285251064
id_2_64	-2.81115369000044
id_21_64	-3.45218486942137
id_31_64	-4.6029131592285
id_41_64	-5.7015254478966
id_51_64	-2.64125465320504
id_61_64	-1.54264236453693
id_71_64	-6.80013773656471
id_3_64	3.47928693617808
id_4_64	0.0656670345173682
id_22_64	4.00253507994262
id_32_64	4.29021715239441
id_42_64	2.66835671996175
id_52_64	0.183450070173751
id_62_64	0.588915178281915
id_72_64	0.588915178281915
id_5_64	-4.38089812129408
id_6_64	-0.391914074729811
id_23_64	-1.89599147150608
id_33_64	-0.679596147181592
id_43_64	-3.97543301318592
id_53_64	-2.01377450716247
id_63_64	-3.85764997752954
id_73_64	0.706698213938298
id_7_64	-3.40006886828236
id_8_64	1.9752095394018
id_24_64	1.28206235884186
id_34_64	2.38067464750997
id_44_64	2.66835671996175
id_54_64	-0.915162218494358
id_64_64	-0.797379182837975
id_74_64	3.59706997183446
id_9_64	-0.679596147181592
id_10_64	-2.92893672565682
id_25_64	-1.7782084358497
id_35_64	0.419016141486517
id_45_64	1.51762843015463
id_55_64	-2.87682072451781
id_65_64	1.92309353826279
id_75_64	0.131334069034736
id_11_64	-5.12616130299304
id_12_64	-3.45218486942137
id_26_64	-6.22477359166115
id_36_64	-6.46033966297392
id_46_64	-7.84663402409381
id_56_64	-1.7782084358497
id_66_64	-1.08506125528976
id_76_64	-2.87682072451781
id_13_64	1.17783035656383
id_14_64	-0.156348003417045
id_27_64	-0.0385649677606616
id_37_64	0.772365248455666
id_47_64	-0.613929112664223
id_57_64	0.366900140347502
id_67_64	-0.326247040212443
id_77_64	-0.274131039073428
id_15_64	-0.391914074729811
id_16_64	1.68752746695002
id_28_64	-2.41923961527063
id_38_64	0.183450070173751
id_48_64	-0.274131039073428
id_58_64	2.49845768316635
id_68_64	-1.20284429094614
id_78_64	0.758814215077313
id_17_64	1.56974443129364
id_18_64	3.30938789938268
id_29_64	2.66835671996175
id_39_64	1.28206235884186
id_49_64	0.301233105830134
id_59_64	2.90392279127452
id_69_64	-0.679596147181592
id_79_64	1.51762843015463
id_19_64	-2.30145657961425
id_20_64	-4.21099908449868
id_30_64	0.301233105830134
id_40_64	0.419016141486517
id_50_64	-3.9233170120469
id_60_64	-3.68775094073414
id_70_64	-5.30961137316679
id_80_64	-4.95626226619764
id_1_65	-0.156348003417045
id_2_65	-0.10423200227803
id_21_65	-3.16450279696959
id_31_65	-0.915162218494358
id_41_65	0.994380286390079
id_51_65	2.78613975561813
id_61_65	-0.10423200227803
id_71_65	-1.20284429094614
id_3_65	1.68752746695002
id_4_65	1.11216332204646
id_22_65	2.49845768316635
id_32_65	1.11216332204646
id_42_65	0.131334069034736
id_52_65	-2.64125465320504
id_62_65	-2.35357258075326
id_72_65	-2.75903768886143
id_5_65	1.9752095394018
id_6_65	-0.679596147181592
id_23_65	-3.56996790507775
id_33_65	-5.07404530185403
id_43_65	-2.47135561640965
id_53_65	0.301233105830134
id_63_65	0.824481249594681
id_73_65	-5.24394433864943
id_7_65	1.56974443129364
id_8_65	1.68752746695002
id_24_65	1.92309353826279
id_34_65	0.706698213938298
id_44_65	-0.391914074729811
id_54_65	0.994380286390079
id_64_65	-0.222015037934413
id_74_65	0.131334069034736
id_9_65	-1.15072828980712
id_10_65	-1.03294525415074
id_25_65	-8.08220009540657
id_35_65	-5.19182833751041
id_45_65	-4.21099908449868
id_55_65	-2.53702265092701
id_65_65	-1.03294525415074
id_75_65	-6.5781226986303
id_11_65	-1.20284429094614
id_12_65	-5.30961137316679
id_26_65	0.0135510333783533
id_36_65	-0.156348003417045
id_46_65	1.11216332204646
id_56_65	-3.73986694187315
id_66_65	-0.967278219633373
id_76_65	-0.561813111525209
id_13_65	1.28206235884186
id_14_65	2.78613975561813
id_27_65	1.9752095394018
id_37_65	3.88475204428624
id_47_65	3.36150390052169
id_57_65	1.51762843015463
id_67_65	4.12031811559901
id_77_65	4.12031811559901
id_15_65	-1.89599147150608
id_16_65	-1.08506125528976
id_28_65	-4.38089812129408
id_38_65	1.63541146581101
id_48_65	-2.87682072451781
id_58_65	-2.18367354395786
id_68_65	-2.18367354395786
id_78_65	-0.797379182837975
id_17_65	-4.19744805112033
id_18_65	-3.04671976131321
id_29_65	-3.90976597866855
id_39_65	-5.64940944675759
id_49_65	-9.69050949446088
id_59_65	-1.25496029208515
id_69_65	-3.21661879810861
id_79_65	-3.56996790507775
id_19_65	2.61624071882274
id_20_65	0.183450070173751
id_30_65	2.73402375447912
id_40_65	2.73402375447912
id_50_65	0.824481249594681
id_60_65	-1.20284429094614
id_70_65	-0.967278219633373
id_80_65	-1.13717725642877
id_1_66	2.32855864637095
id_2_66	3.07382182806991
id_21_66	0.301233105830134
id_31_66	1.63541146581101
id_41_66	-1.7782084358497
id_51_66	2.49845768316635
id_61_66	0.994380286390079
id_71_66	1.11216332204646
id_3_66	-0.391914074729811
id_4_66	0.0135510333783533
id_22_66	0.419016141486517
id_32_66	1.22994635770285
id_42_66	-1.89599147150608
id_52_66	-3.16450279696959
id_62_66	-2.87682072451781
id_72_66	-1.37274332774154
id_5_66	-1.08506125528976
id_6_66	-1.20284429094614
id_23_66	-1.37274332774154
id_33_66	-0.10423200227803
id_43_66	-1.6083093990543
id_53_66	2.78613975561813
id_63_66	-1.89599147150608
id_73_66	-0.915162218494358
id_7_66	-0.0906809688996765
id_8_66	-0.967278219633373
id_24_66	-2.69337065434406
id_34_66	1.00793131976843
id_44_66	-4.31523108677671
id_54_66	1.51762843015463
id_64_66	1.22994635770285
id_74_66	-2.18367354395786
id_9_66	0.994380286390079
id_10_66	2.49845768316635
id_25_66	-0.10423200227803
id_35_66	2.09299257505819
id_45_66	-1.4384103622589
id_55_66	-0.627480146042577
id_65_66	0.353349106969149
id_75_66	-0.797379182837975
id_11_66	-0.509697110386194
id_12_66	-2.75903768886143
id_26_66	-1.08506125528976
id_36_66	0.994380286390079
id_46_66	-1.20284429094614
id_56_66	-0.561813111525209
id_66_66	-2.47135561640965
id_76_66	-1.13717725642877
id_13_66	1.11216332204646
id_14_66	0.994380286390079
id_27_66	-1.37274332774154
id_37_66	0.0135510333783533
